"url","reviewerUsername","reviewerDisplayName","reviewerUrl","reviewerProductsCount","reviewText","date","recommended","hoursPlayed","voteText","helpfulPercent","votesHelpful","votesTotal","votesFunny","commentsCount"
"http://steamcommunity.com/profiles/76561198115087103/recommended/390610/","76561198115087103","COCO est CONTENT !","http://steamcommunity.com/profiles/76561198115087103/","217 products in account","This game is a good example of what a puzzle/platform game should be.\nIt is not an endless runner as one might think from the captures, but a very clever frantic puzzle jumping hell.\n\nIt begins fairly easy, asking only from you some reflexes while you learn the basics, and then difficulty arise, slamming you in the face.\nIt is well balanced; some bits will nonetheless make you wish you dropped your controller before thinking "just one more level".\nThe achievements are well thought -- being what I call "usefull achievements" -- requiring from you to play the game with a different approach, making you discover how well the levels are designed (for instance, the "finish a level going only in one direction without stopping or dying", or "finish a level without moving (jumping doesn't count)").\nThe art style is clever and gorgeous, and the music sets you well in the mood.\n\nOverall, it's a great game, and a gem for speedrunners!\n\nNot sure? Try out the demo, the rest of the game is the same, WAY HARDER.","September 10, 2015","true","8.1"," 27 of 28 people (96%) found this review helpful 2 people found this review funny","96","27","28","2","0"
"http://steamcommunity.com/id/MrWoodenSheep/recommended/390610/","MrWoodenSheep","MrWoodenSheep","http://steamcommunity.com/id/MrWoodenSheep/","2273 products in account","Circa Infinity is a simple, but very challenging game.\nhttps://www.youtube.com/watch?v=PYPZ-tj5J7U\nThe game isn't tough due to cheap tactics, it genuinely needs fast reflexes, thinking on your feet and adapting you strategy according to certain enemies.\n\nThe goal is to find the entrance to the circle you are walking on. Once inside, you must jump into the smaller circle within to progress. Different enemies force you to act differently. Some patrol the ground and require that you jump over them, some fly and need you to walk under them. Some can go in and out of circles, and some move only when you jump.\n\nThere's also the occasional boss to fight, which is a nice break from the regular gameplay.\nThe game's soundtrack is actually really cool, and adds to the intense action going on.\n\nOverall it's very cool, and I suggest you give it a shot if you're into hard games.","September 9, 2015","true","4.1"," 28 of 39 people (72%) found this review helpful 3 people found this review funny","72","28","39","3","0"
"http://steamcommunity.com/profiles/76561198142873039/recommended/390610/","76561198142873039","VooK","http://steamcommunity.com/profiles/76561198142873039/","1581 products in account","once you reached Part ||| - a nice little game gradually becomes a masterpiece","September 10, 2015","true","4.4"," 12 of 13 people (92%) found this review helpful","92","12","13","0","0"
"http://steamcommunity.com/profiles/76561197967916798/recommended/390610/","76561197967916798","o o0 oo0oo 0o o","http://steamcommunity.com/profiles/76561197967916798/","278 products in account","This game does amazing things to my mind. It starts off nice and slow, but turns utterly insane as you go deeper and deeper into the concentric circles.\n\nAlso, I just love those chinny demons.","September 9, 2015","true","0.7"," 19 of 27 people (70%) found this review helpful 5 people found this review funny","70","19","27","5","0"
"http://steamcommunity.com/profiles/76561198028049202/recommended/390610/","76561198028049202","Kupo Games","http://steamcommunity.com/profiles/76561198028049202/","186 products in account","Fun and mind-blowing runner game with very unique mechanics.\nI feel like I'd have enjoyed it more if it was easier - I gave up on the last chapter.\n\nThe game seems to be very well designed for speedrunning, and I did some of the speedrunning achievements in the first chapter. But I feel any chapters beyond that would be a chore to complete 100%.\n\nSo overall, there's a lot of fun here, it's just a little bit too frustrating.","April 9","true","4.5"," 8 of 8 people (100%) found this review helpful 1 person found this review funny","100","8","8","0","0"
"http://steamcommunity.com/id/theoldgamer/recommended/390610/","theoldgamer","The Old Gamer","http://steamcommunity.com/id/theoldgamer/","482 products in account","Ok, let's be clear: "Circa Infinity" is difficult. REALLY difficult. You will die dozens hundreds thousands of times, but everytime your only thought will be "One more time! I have to try one more time!" It's a kind of sensation that happens rarely in the magic world of platform games, but when it happens... oh, what a pleasure!","September 10, 2015","true","8.5"," 8 of 9 people (89%) found this review helpful 1 person found this review funny","89","8","9","0","6"
"http://steamcommunity.com/id/johnrhee/recommended/390610/","johnrhee","John Rhee","http://steamcommunity.com/id/johnrhee/","68 products in account","CURSE YOU KENNY SUN, TRULY.\n\nTo everyone else:\nThe game is beautifully designed, incredibly satisfying, and like nothing you've ever played. Try it, you won't regret it. Then tell your friends.","September 10, 2015","true","2.3"," 5 of 5 people (100%) found this review helpful 2 people found this review funny","100","5","5","2","0"
"http://steamcommunity.com/id/AntiAntagonist/recommended/390610/","AntiAntagonist","AntiAntagonist","http://steamcommunity.com/id/AntiAntagonist/","395 products in account","There are 2 dimensions- left/right and in/out.  Your goal is to keep diving while avoiding red sprites that vaguely look like devils, angels, and fire.  However getting hit just pushes you back towards the beginning of the level.  This makes a great fast paced, but unstressful experience.\n\nExcellent soundtrack as well!","September 10, 2015","true","1.1"," 6 of 7 people (86%) found this review helpful","86","6","7","0","0"
"http://steamcommunity.com/id/mrtim165/recommended/390610/","mrtim165","TheMrTim","http://steamcommunity.com/id/mrtim165/","236 products in account","I absolutely love this game. It has a very simple but striking visual style, an amazing soundtrack and a simple gameplay loop that is built upon. And the game is difficult. Holy hell is this game difficult. You will die many times and slam your head on the table while making angry high pitched noises, but there is nothing that can beat the satisfaction you get from finishing a difficult level.","September 10, 2015","true","2.5"," 4 of 4 people (100%) found this review helpful","100","4","4","0","0"
"http://steamcommunity.com/id/ToxicPollution/recommended/390610/","ToxicPollution","Pollution","http://steamcommunity.com/id/ToxicPollution/","97 products in account","This is Super Hexagon and Race The Sun level ♥♥♥♥. If you like the aforementioned games, you'd LOVE this! I'd definitely recommend this, personally!","September 9, 2015","true","1.5"," 5 of 6 people (83%) found this review helpful","83","5","6","0","0"
