"url","reviewerUsername","reviewerDisplayName","reviewerUrl","reviewerProductsCount","reviewText","date","recommended","hoursPlayed","voteText","helpfulPercent","votesHelpful","votesTotal","votesFunny","commentsCount"
"http://steamcommunity.com/id/bernardoone/recommended/369580/","bernardoone","BernardoOne","http://steamcommunity.com/id/bernardoone/","4937 products in account","They said it wasn't GTA V.\n\n\n\nAnd indeed, it wasn't\n\n\n\n10/10, most honest devs ever.","July 2, 2015","true","3.0"," 7,050 of 8,082 people (87%) found this review helpful 5,912 people found this review funny","87","050","8","912","63"
"http://steamcommunity.com/id/kmyc89/recommended/369580/","kmyc89","kmyc89","http://steamcommunity.com/id/kmyc89/","222 products in account",""GTAV" vs "notGTAV"(/"NotDMCAV")             GTAV        notGTAV               Blood        +        +                Nudity        ++      Pursuits++      Fun-factor        N/A        +      Price under $5-+  Number of Copies for $60        1        20 (80*)      Running on Computers from 2007-+    Used Space on a 100GB Drive65,0 %0,2 %    Includes Steam Trading Cards-+\n* With a reduced price by 75%\n\nSummary"notGTAV" does not burden the consumer with unnecessary spending.\n\n8/8 Recommended by kmyc89","July 5, 2015","true","6.8"," 1,973 of 2,279 people (87%) found this review helpful 1,509 people found this review funny","87","973","2","509","70"
"http://steamcommunity.com/id/45665456654564456162/recommended/369580/","45665456654564456162","No Quack","http://steamcommunity.com/id/45665456654564456162/","599 products in account","It didn't take 1 and a half year to come to pc","July 3, 2015","true","2.6"," 2,013 of 2,342 people (86%) found this review helpful 1,757 people found this review funny","86","013","2","757","14"
"http://steamcommunity.com/id/Ozium/recommended/369580/","Ozium","Ozium","http://steamcommunity.com/id/Ozium/","2287 products in account","Amazing game.\n\nDoes not require Rockstar Social Club\n\n10/10","July 2, 2015","true","2.9"," 4,088 of 4,825 people (85%) found this review helpful 3,263 people found this review funny","85","088","4","263","9"
"http://steamcommunity.com/id/KlondiKarl/recommended/369580/","KlondiKarl","Queen クィーン!","http://steamcommunity.com/id/KlondiKarl/","145 products in account","GTAV-\nrequires rockstar social club\nbans you for cheating\nlied about going on a sale during the summer sale\na million gig download\n\nNotGTAV-\nno third party\ndoesnt give a damn about cheating\ndidnt lie about going on sale\ntook 2 seconds to download\n\ni think the winner is obvious\n\nEDIT: dear lord people, its a joke review, stop taking the cheating thing seriously smh","July 3, 2015","true","0.2"," 1,267 of 1,523 people (83%) found this review helpful 1,036 people found this review funny","83","267","1","036","29"
"http://steamcommunity.com/id/G3T0NE/recommended/369580/","G3T0NE","G3T0NE","http://steamcommunity.com/id/G3T0NE/","104 products in account","told my friend i was gonna gift him gta v\n\nsent him this instead","January 23","true","0.4"," 372 of 424 people (88%) found this review helpful 493 people found this review funny","88","372","424","493","16"
"http://steamcommunity.com/id/informationnogiven/recommended/369580/","informationnogiven","monsterr","http://steamcommunity.com/id/informationnogiven/","55 products in account","Can't wait for NotCALLOFDUTY\n\n10/10","July 18, 2015","true","1.7"," 323 of 374 people (86%) found this review helpful 249 people found this review funny","86","323","374","249","4"
"http://steamcommunity.com/id/cavernna/recommended/369580/","cavernna","boanoitevermes","http://steamcommunity.com/id/cavernna/","1103 products in account","My NotGTX460 can run NotGTAV and not GTAV. So I bought it. Twice. Not.","July 2, 2015","true","3.4"," 2,106 of 2,730 people (77%) found this review helpful 2,507 people found this review funny","77","106","2","507","21"
"http://steamcommunity.com/profiles/76561198097520585/recommended/369580/","76561198097520585","Kjelle","http://steamcommunity.com/profiles/76561198097520585/","78 products in account","I had 5 copies of it and sent to friends. I don't have friends anymore.\n","April 26","true","0.2"," 214 of 247 people (87%) found this review helpful 329 people found this review funny","87","214","247","329","0"
"http://steamcommunity.com/id/Iamverycool/recommended/369580/","Iamverycool","Weatherguy717","http://steamcommunity.com/id/Iamverycool/","60 products in account","I couldn't afford GTAV so I bought the next best thing.","July 6, 2015","true","0.7"," 376 of 464 people (81%) found this review helpful 358 people found this review funny","81","376","464","358","2"
