"url","reviewerUsername","reviewerDisplayName","reviewerUrl","reviewerProductsCount","reviewText","date","recommended","hoursPlayed","voteText","helpfulPercent","votesHelpful","votesTotal","votesFunny","commentsCount"
"http://steamcommunity.com/id/crackbat/recommended/253350/","crackbat","Crackbat","http://steamcommunity.com/id/crackbat/","281 products in account","Tiny Barbarian is an indie gem. The gameplay is hard enough to be challenging and engaging enough to keep you playing until the end!\n\nThe music is top notch and the art direction really help make this game stand out.\n\nI have put a good 7-10 hours into this game before it made it onto Steam.\n\nI would recommend this game to anyone/everyone.","December 3, 2013","true","6.0"," 64 of 81 people (79%) found this review helpful","79","64","81","0","0"
"http://steamcommunity.com/id/LowBitLovecraft/recommended/253350/","LowBitLovecraft","LowBitLovecraft","http://steamcommunity.com/id/LowBitLovecraft/","270 products in account","Options -> Control Config -> Auto Grab ON\n\nEnjoy!","June 28, 2014","true","22.6"," 51 of 62 people (82%) found this review helpful 2 people found this review funny","82","51","62","2","3"
"http://steamcommunity.com/id/peremptor/recommended/253350/","peremptor","peremptor","http://steamcommunity.com/id/peremptor/","3012 products in account","What if Rastan and Rygar where taken improved and made into a kickass new game... this is even better than that. GET IT, PLAY IT, LOVE IT.\n\nOr not, if you are lame.","August 25, 2014","true","1.2"," 40 of 46 people (87%) found this review helpful 1 person found this review funny","87","40","46","0","0"
"http://steamcommunity.com/id/boogieboy90/recommended/253350/","boogieboy90","boogieboy90","http://steamcommunity.com/id/boogieboy90/","666 products in account","What do you like doing with your time? Does it involve killing snake, bird and miscellaneous soldiers that probably had a famillies to go home to? Maybe while doing some solid platforming and pillaging their greatest treasures? Yes? Then Tiny Barbarian is the game for you! Damn right those children are going to have a terrible Christmas, you just murdered their parents! All in a day's work for a barbarian.\n\nI've beat this game at least 5 times before it made its way onto Steam, and everytime I do I feel a little more barbaric. Can you say the same? Of course you can't, YOU HAVEN'T BOUGHT THIS GAME YET! Why not? Is it because of the murdering potential parents thing? Don't worry about that, you're probably doing those kids a favor. Now they can grow up to be masked vigilantes that call you their nemesis. Sounds like a win win to me. You get awesome masked vigilantes in the world and a new foe to vanquish, BEING A BARBARIAN IS AWESOME.\n\nLet's recap here, you platform in this game, you murder everything in this game and you pillage their greatest treasures. This is the most realistic and advanced barbarian simulation game I have ever played, just a little Tinier.","December 4, 2013","true","2.3"," 36 of 43 people (84%) found this review helpful 2 people found this review funny","84","36","43","2","1"
"http://steamcommunity.com/profiles/76561198021168607/recommended/253350/","76561198021168607","y0","http://steamcommunity.com/profiles/76561198021168607/","798 products in account","Tiny Barbarian dx is highly playable but short retro hack'em up. More, please!","September 8, 2014","true","1.0"," 19 of 25 people (76%) found this review helpful","76","19","25","0","0"
"http://steamcommunity.com/id/yourcoolfriend/recommended/253350/","yourcoolfriend","Pank the Tank🐸","http://steamcommunity.com/id/yourcoolfriend/","167 products in account","About 2/5 levels have been finished. There is very little content but it is really good despite how little there is. Regardless, it is not worth buying until this game gets properly finished (highly doubtful).\n\nThis is for all intents and purposes an early access game even if it doesn't say it. So you know the drill.","December 29, 2015","false","5.0"," 14 of 20 people (70%) found this review helpful","70","14","20","0","4"
"http://steamcommunity.com/id/dead-miner/recommended/253350/","dead-miner","UBIJSTVO","http://steamcommunity.com/id/dead-miner/","439 products in account","I suppose devs just abandoned the development of this game.\n2+ years on steam and still 2 out of 5 levels done.\n\n\nThese two are very enjoyable and I am waiting for more fun.\nBut I can't recommend it at this moment because of developer's lazyness.","January 6","false","2.0"," 14 of 20 people (70%) found this review helpful","70","14","20","0","0"
"http://steamcommunity.com/id/Burn86/recommended/253350/","Burn86","Burn","http://steamcommunity.com/id/Burn86/","140 products in account","The game opens with you fighting off a horde of monsters on top of a mountain until you are overwhelmed, and then introduces you to the main menu. I really enjoy the Conan theme and all the other sorts of high fantasy barbarian themes in this game. It's outrageously “old style”, not just in its graphics but in its design and gameplay too. Extremely simple yet fairly challenging, it brings back fond memories of playing those old classic games, but if you haven't played those and/or are immune to the nostalgia effect, then there isn't much on offer for you here. http://steamcommunity.com/sharedfiles/filedetails/?id=579082749 http://steamcommunity.com/sharedfiles/filedetails/?id=579080477\n\n","December 25, 2015","true","11.5"," 10 of 13 people (77%) found this review helpful","77","10","13","0","0"
"http://steamcommunity.com/profiles/76561197983301475/recommended/253350/","76561197983301475","Urko","http://steamcommunity.com/profiles/76561197983301475/","359 products in account","Remember the old arcade platformers/games, Golden Axe, Rastan Saga.\n\nThis brings em back with a knockout soundtrack to boot.","December 3, 2013","true","2.6"," 17 of 27 people (63%) found this review helpful","63","17","27","0","0"
"http://steamcommunity.com/id/countingwizard/recommended/253350/","countingwizard","CountingWizard","http://steamcommunity.com/id/countingwizard/","268 products in account","This game has very responsive and well designed controls, and really if you are a fan of the fantasy barbarian genre it is a must buy decision.","December 3, 2013","true","2.4"," 13 of 20 people (65%) found this review helpful","65","13","20","0","0"
