"url","reviewerUsername","reviewerDisplayName","reviewerUrl","reviewerProductsCount","reviewText","date","recommended","hoursPlayed","voteText","helpfulPercent","votesHelpful","votesTotal","votesFunny","commentsCount"
"http://steamcommunity.com/id/evilhippie/recommended/299480/","evilhippie","Evilhippie","http://steamcommunity.com/id/evilhippie/","5012 products in account","Early Access Review\n\nDieselstormers: A Tale of Two Orks\n\nFor every misguided youth of the last century who grew up on a healthy diet of Nintendo and Sega, run and gun platformers like the ubiquitous Contra were a staple of multiplayer gaming.  Long before the days of online first person shooters with dozens of players from around the globe, technologically primitive children like ourselves would gather around our ginormous radiation emitting square televisions, fighting each other for a chance to wield the controller next.  Everybody’s household on a weekend was sort of like Lord of Flies, except we had to blow into cartridges before the mayhem could begin.\n\nDieselstormers, the latest effort from Black Forest Studios, is reminiscent of those old school multiplayer shooters of the past, but without the broken controllers (and friendships).  Despite having just entered Early Access on Steam, Dieselstormers is already quite polished for an alpha.  Stylistically, the game stands out with a uniquely detailed art style and beautiful, colorful backgrounds.  Weapons hit the various goblin enemies with a satisfying thud, and the controls are well executed with both keyboard and mouse and gamepad.  Though a full featured single player campaign is already included, the real meat of the game is in the cooperative multiplayer experience, supporting up to four players at a time.\n\nAt the start of Dieselstormers, the player is taken to a main area which houses both their main crafting inventory and the mission selection portal.  The first weapon given is a weak, ineffectual pistol, but with the completion of each successful mission another gun part and crafting piece is unlocked.  Missions are short, generally taking around 5-10 minutes to complete.  Multiplayer progress carries over to single player, so players are free to jump between modes as they choose.\n\nIntriguingly, in multiplayer, your character remains alive at “death”, though with diminished powers and barely the ability to push enemies back.  Upon a player finding a health pick up, the deceased will be revived.  What’s most interesting is that death is not necessarily the end if both players die, as long as some sort of health can be found.\n\nOf course, it must be remembered the game is early access and is still a bit buggy at the moment.  During our multiplayer sessions, we had a few crashes and a bit of slowdown, but considering that this is an early alpha, the game shows great promise.  Despite the minor issues we encountered, we found Dieselstormers to be quite enjoyable.\n\nFor the adventurous, the developers allow work in progress levels to be toggled in the options menu, what they call “construction site mode”.  As the developers jokingly proclaim on the options page, “unfinished content can look like an ork’s backside and play like its underpants.  You have been warned.”  It’s nice to see a developer with a sense of humor, and of course Dieselstormers plays quite well, even in its early state.  Of course, it’s not Black Forest Games’ first foray into the platformer genre, having developed the recent Giana Sisters titles.  Expect Dieselstormers to only improve as time goes on.\n\nDieselstormers succeeds in bringing back that old school platformer vibe, and is the kind of game you can play over and over again with your friends, whether it be in bite sized sessions or for hours on end.  Pick up one copy, or grab four for some intense side scrolling co-op action.  It is available for Early Access purchase on Steam.\n\nFor more game reviews and in-depth information make sure to visit Feed Me Pixels[www.feedmepixels.com].\n\n-Evilhippie","July 16, 2014","true","4.8"," 131 of 162 people (81%) found this review helpful 2 people found this review funny","81","131","162","2","3"
"http://steamcommunity.com/profiles/76561198015015741/recommended/299480/","76561198015015741","evil_paris","http://steamcommunity.com/profiles/76561198015015741/","266 products in account","Early Access Review\n\nRogue Stormers is probably the best game you didn't even realize that you already had.  Seriously, break it open and play it now and you're going to be asking "where the hell did this game come from and why wasn't I playing it?"\n\nLet's go back for a moment.  When it first started out - Dieselstormers (its prior name) got dropped into EA too early and unfinished.  The premise was ok, but the overall gameplay was pretty bland, and probably kept you entertained for half an hour before you put it aside and went yup, done that, been there.\n\nIt stayed that way for a while, getting some updates but never really enough to make it awesome.  Most people set it aside and largely never thought about it again.\n\nBut here's the kicker - Realizing this, someone at BFG with large metal gonads actually convinced the team to revamp the game and give it this cool Rogue-style rework.  They added a full set of levels with all sorts of really creative critters, a bunch of bosses, and just boatloads of new content.  I mean like a really amazing LOT of new content.  It just kept getting added and added and added!\n\nWhat came out the other side is a damn good game.  There is a definite Risk of Rain air to it, coupled with much shinier art, an arsenal of unique character classes that change the gameplay, and a whole collection of twisted new items / power-ups that get unlocked as you progress.\n\nThe end result is a blast, and totally worth your time to go back and give a serious playing.  Unfortunately there's a good chance the media will miss this transformed gem now since it fumbled its initial release, but that didn't keep the developers from just pouring love into this game for years, and the end result really shows it.  If you don't already own it, buy this game.  If you do own it, play this game, again.  You'll be glad you did!","March 31","true","219.9"," 78 of 94 people (83%) found this review helpful 7 people found this review funny","83","78","94","7","2"
"http://steamcommunity.com/id/76561198025653291/recommended/299480/","76561198025653291","Steph S.","http://steamcommunity.com/id/76561198025653291/","4496 products in account","Early Access Review\n\nThis game is a RPG action game with guns and gear. Play with up to 4 friends in co-op multiplayer mode or you can play single player. The graphics are beautiful with music that suits the game. Tutorial is helpful with easy to learn controls. Randomized levels makes the game replayable. Goal is to reach the boss at the end and kill the boss to obtain loot drops. I am looking forward to the full version of this game.","July 28, 2014","true","12.9"," 90 of 122 people (74%) found this review helpful","74","90","122","0","2"
"http://steamcommunity.com/profiles/76561198071594947/recommended/299480/","76561198071594947","pinwolf","http://steamcommunity.com/profiles/76561198071594947/","193 products in account","I can only judge single player, but for this it's definitely worth the money. It's not an easy game. You really have to pay attention what you are doing and what's going on. There are a lot of hazards and the enemies give a hard fight. The random level creation can come up with some pretty wicked situations. One has to play carefully and smart. It's not 'casual' but pretty hardcore. Expect to die and rage-quit a lot in the beginning.\nGrafics are superb and controlls exact. The whole setting is quite funny.\nThis game has charm and quality + good game-play. I can recommend it.","April 22","true","12.2"," 30 of 32 people (94%) found this review helpful 1 person found this review funny","94","30","32","0","0"
"http://steamcommunity.com/id/surVfate/recommended/299480/","surVfate","survfate","http://steamcommunity.com/id/surVfate/","873 products in account","Early Access Review\n\nIf you ever play Shoot Many Robots or at least any game in the Metal Slug series and enjoy any of them, you will find this game quite enjoyable for just being an Early Access title. The game got a lot of potential now that it got a bit of a Rouge-like elements in it. It has a medium pace gameplay so it good for keeping the balance in a Side-scrolling Rouge-like Action game, the pace sure rise higher when you play it in multiplay mode, but right now having people to play with is not that easy (since the game is new).\n\nThe graphics feel quirky (weird in a good way), personally I feel it has a good bright and colorful theme with some mechanical stuffs and monsters (which is a unique theme). But some stuffs can be hard to see since sometime the color tone are similar and they overlap each other. Also the guns graphic is well made, some is extremely well designed and fun to play with.\n\nThe sounds could use some improvement, more gun sounds, more BGMs, more monster noises, etc... Basically more diversity in sounds and more sounds effects. But for moment I think the sounds is decent.\n\nThe gameplay can be expand more, I would say some user customable mode and difficulty could suit this game really well (bosses rush, god mode, extreme mode, etc...). Some noob-friendly tutorial is needed too since the start could somewhat be a little boring since you are being throw in the game with no real explaination - which is important and the game can slip in some of the small story in the tutorial too. I think with just some small tweak the game could get more fun for each stage playthrough (again, Shoot Many Robots is a great example of this). Overall the gameplays should get expand more with some detail touch, so many other great things can be done in the future.\n\nI'll be sure to update this review when the game is updated in the future, but for now I recommend you to give DieselStormers a chance.","July 24, 2015","true","8.0"," 33 of 37 people (89%) found this review helpful 4 people found this review funny","89","33","37","4","0"
"http://steamcommunity.com/profiles/76561198011515629/recommended/299480/","76561198011515629","Blackcompany","http://steamcommunity.com/profiles/76561198011515629/","240 products in account","Early Access Review\n\nDevelopers promised a light, fun, co-op shooter with lots of customization. And we bought into it, to support this idea. Then the developer changed their minds and made this into a grind-focused Rogulike with perma-death and item loss on death. Apparently, this was done because "the community said so." On social media sites, of course, not here.\n\nWhen we complained about losing both our money, and the game we actually bought, the devs blamed us for "not being there" when the decision was made. Never mind the FIRST decision we made to support their game as it existed and was promised. Nope; its out fault we didnt have a voice, because we didnt follow them on all manner of social media sites and shout louder in the forums. Forget promises or what we were sold - the change is not only not one a lot of us wanted, its apparently OUR fault for NOT speaking up to hold the developers to promise they made.\n\nPlease, dont support this.","October 17, 2015","false","0.8"," 90 of 137 people (66%) found this review helpful 2 people found this review funny","66","90","137","2","11"
"http://steamcommunity.com/id/TDKPyrostasis/recommended/299480/","TDKPyrostasis","Pyrostasis","http://steamcommunity.com/id/TDKPyrostasis/","550 products in account","Early Access Review\n\nRogue stormers is a solid rogue like with an awesome co-op system. The procedurally generated levels, randomized weapons, and the ton of perks you pick up in chests or from shops in the game adds that magical roguelike sauce that keeps replayability high.\n\nThe game is however in early access and is still showing some needed work. There are the occasional monsters who get stuck in walls, characters who's abilities arent complete yet, and a few systems that are either confusing or not quite implemented completely yet. That being said, even with these flaws the game is a solid buy for its price point and will only get better with time.\n\nThe coop ability of the game initially worried me as I thought it would detract from the experience but its been well done and other than a few slightly wonky camera issues occasionally is flawlessly implemented.\n\nI enjoyed my time with the game and think its worth the price point. If seeing some place holders and a few bugs will put you off then wait a bit till development completes. Either way Rogue stormers is a quality game with lots of playability for less than the price of a movie and popcorn.\n\nFor a deeper look at the game check out my video review here\nhttps://www.youtube.com/watch?v=nv0uI6iTpiM","October 21, 2015","true","3.4"," 31 of 39 people (79%) found this review helpful 1 person found this review funny","79","31","39","0","2"
"http://steamcommunity.com/id/chidvd/recommended/299480/","chidvd","CHiDvD | Thrive","http://steamcommunity.com/id/chidvd/","5183 products in account","Early Access Review\n\nDieselStormers is a game which has a lot of potential, devs are very helpful.\nI played first 2 Levels of the game and I must say is not bad, if you like shooting combined with jumping on platforms you will like this too.\nIt feels very good when you shoot stuff and collect coins. Animation of character is very good.\nMy conclusion is for full price I think is too much, but when it goes on sale I can say is an must buy, AI has some problems and it needs some optimisation.","July 29, 2015","true","4.7"," 23 of 27 people (85%) found this review helpful 2 people found this review funny","85","23","27","2","2"
"http://steamcommunity.com/id/n0n1c3m4n/recommended/299480/","n0n1c3m4n","n0n1c3m4n","http://steamcommunity.com/id/n0n1c3m4n/","42 products in account","Early Access Review\n\nI bought this game last week...\n\nWhat can I say ? It's really really enjoyable. A steamfriend of mine bought it a while ago and he tried to push me into buying it as well, so we could play the Coop together. He was so persistent and positive about it that I finally snapped and gave it a go.\n\nI was still a bit sceptical at first, because I am more of a casual gamer and read in the forums that the devs increased the difficulty. However the doubt flew away and….\n\n…1-2 hours in, I feel like I am blasting through the enemies. What also helped were the new characters that I unlocked, which matched with my playstile much better - unable of looking forward and reacting last second (ty shotgun girl). There also seems to be tons of content and with a huge update coming up, I feel like I am going to sink a lot more hours into this gem.\n\nThis weeked I literally couldn't stop playing (RIP studies) and while my friend said I still suck, I had lots of fun and would definitely recommend it to anyone who doesn't mind a little start up phase ( it can't be that bad if I can manage) and also to people, who like rogue-like games and an amazing coop mode.","April 10","true","25.7"," 17 of 18 people (94%) found this review helpful 1 person found this review funny","94","17","18","0","0"
"http://steamcommunity.com/id/TheDeviot/recommended/299480/","TheDeviot","[mXc]The Deviot","http://steamcommunity.com/id/TheDeviot/","180 products in account","Rogue Stormers is a really fun, and challenging game. It takes the twin stick shooting of Robotron 2084, the side scrolling shoot 'em up play of Contra, then adds a nice dash of Gauntlet's monster portals, and multiple classes. It is then placed in an oven, and baked to a golden brown. After which it is topped with some Rogue like elements like randomized environments, and perma death.\n\nAlso it is very addictive, and has a challenge level right up there with the Dark Souls games. Ergo, you're going to lose constantly, but have fun doing it. Eventually you learn some enemy patterns, and chisel your way a little bit closer to victory.\n\nBest of all it has four player couch co-op making it a great party game so long as you're willing to use your TV like a monitor. Full review: https://commaeightcommaone.wordpress.com/2016/04/22/rogue-stormers-review/","April 25","true","33.6"," 17 of 20 people (85%) found this review helpful 1 person found this review funny","85","17","20","0","0"
