"url","reviewerUsername","reviewerDisplayName","reviewerUrl","reviewerProductsCount","reviewText","date","recommended","hoursPlayed","voteText","helpfulPercent","votesHelpful","votesTotal","votesFunny","commentsCount"
"http://steamcommunity.com/id/EndFlame/recommended/399520/","EndFlame","End Flame","http://steamcommunity.com/id/EndFlame/","70 products in account","Okay this game was short and sweet filing a nice gap of time of around two hours and chimed in some thinking at key plot points of the game which was carried along by some chessy and some actualy funny jokes as time went on. I like that this game is free even though I would still buy it at around £0.99 but nothing more than that because of the length of it, which leads the game downwards however it does have replayability with the choices of jokes and a chance to get all of the points in the game and I'm not sure if there are multiple ending as I have only played it through once but although I'd like to hope so.\n\nIn essence this game has a large focus on an aspiring comedic star and the bumps and turns of a comedian itself and trying to find insperation within the real world and depending on how you play it failing miserbly or making your dreams come true, (I think) this is a nice 8-bit game as well however the audio is less tuned and background noice can be heard in some parts when the voices both cut in and out other than this I would say this is one of the best free games steam has to offer.","September 2, 2015","true","1.9"," 34 of 44 people (77%) found this review helpful 3 people found this review funny","77","34","44","3","1"
"http://steamcommunity.com/profiles/76561198045381877/recommended/399520/","76561198045381877","Kodyd194","http://steamcommunity.com/profiles/76561198045381877/","108 products in account","Comedy Quest s a decent point and click adventure game, Its voiced and everything so that is neat. The game itself can run pretty terribly though and has some weird quirks, like resolution issues, sped up dialog and mouse sensitivity. Overall though if you dont experience those, or can work through them, you will find a decent game.","September 3, 2015","true","3.4"," 18 of 22 people (82%) found this review helpful 5 people found this review funny","82","18","22","5","0"
"http://steamcommunity.com/profiles/76561198216404452/recommended/399520/","76561198216404452","SciRy","http://steamcommunity.com/profiles/76561198216404452/","123 products in account","Just finished my first playthrough.  It was a cool little game with some clever voice acting and some good funny dialog - all for the sake of Questing for Comedy!  It doesn't take long to play it front to back, and you can save your game to go back and try new jokes, new responses to situations, or new endings.  Overall it was a lot of fun to play, and I will certainly try for a different ending!\n\nDefinitely worth the download and is more fun than a lot of games you have to pay for.  Great work on this game, and thanks for making it free!","September 29, 2015","true","1.1"," 11 of 13 people (85%) found this review helpful 2 people found this review funny","85","11","13","2","0"
"http://steamcommunity.com/id/Zip_Edge/recommended/399520/","Zip_Edge","Je Suis Dave™✌️🌅🎇","http://steamcommunity.com/id/Zip_Edge/","62 products in account","It's not just your usual point & click game, ergo pointing and clicking on objects, but it takes a different approach to this genre. The whole concept of the game was rather short & sweet; as it focuses on making choices made by you, the protagonist. The whole art & style of the game had a rather fetching retro feel to it, otherwise it would be bland and tedious. The humour was quite cheesy as I felt as though it took a more australian approach towards their wittiness. In contrary, There were some dull moments where your objective was to repetitively hand out fliers - it made it seem as though I had nothing better to do.\n#AustralianBanter","September 8, 2015","true","2.4"," 13 of 17 people (76%) found this review helpful 6 people found this review funny","76","13","17","6","1"
"http://steamcommunity.com/id/rabidweezul/recommended/399520/","rabidweezul","RabidWeezul","http://steamcommunity.com/id/rabidweezul/","51 products in account","This point and click had such a classic feel to it. Reminded me a bit of Leisure Suit Larry. The comedy was delightfully awful and the writing clever. This game was really charming, and a nice free way to kill an hour and a half. You could tell the dev and art and voice over teams really had a blast with it.","January 26","true","1.6"," 7 of 8 people (88%) found this review helpful","88","7","8","0","1"
"http://steamcommunity.com/id/shtupiddog/recommended/399520/","shtupiddog","shtupiddog","http://steamcommunity.com/id/shtupiddog/","50 products in account","Lots of LOL's, all in a British accent.","September 4, 2015","true","3.0"," 8 of 12 people (67%) found this review helpful 7 people found this review funny","67","8","12","7","0"
"http://steamcommunity.com/id/omegalive/recommended/399520/","omegalive","PUP.Omega","http://steamcommunity.com/id/omegalive/","697 products in account","Like Depression Quest but less of a joke.","September 28, 2015","true","3.3"," 14 of 24 people (58%) found this review helpful 11 people found this review funny","58","14","24","11","0"
"http://steamcommunity.com/id/virotti/recommended/399520/","virotti","virotti","http://steamcommunity.com/id/virotti/","2081 products in account","This is a short little point and click game. It's not great, but there were some fun lines and ideas.\n\nPros\n\n- Interesting concept\n- Voice acting\n- fourth wall jokes\n\nCons\n\n- Repetitive\n- annoying cat asking for food every two seconds (chapter 1)\n- feels random (your choices are blind)\n- some horrible voice acting (like the guy who says yeahhh all the time)\n\nSo, is it worth your time? I think so, especially if you'd like to play something different. And it's not like you're going to spend any money on it, so try it and see it for yourself.","May 26","true","1.6"," 4 of 5 people (80%) found this review helpful","80","4","5","0","0"
"http://steamcommunity.com/id/NovaSource/recommended/399520/","NovaSource","Messy","http://steamcommunity.com/id/NovaSource/","170 products in account","Cute, mildly funny, and a very well told underdog story.\n\nTo win the game you have to use your Joke book and click on events that happen to you. These will be used instead of Dad Joke..., etc. The audience loves those.","September 13, 2015","true","2.1"," 3 of 4 people (75%) found this review helpful","75","3","4","0","0"
"http://steamcommunity.com/id/mammoj/recommended/399520/","mammoj","king jolian VACATION","http://steamcommunity.com/id/mammoj/","2 products in account","Good game\nCheesky Jokes\nMuch swag\nNegative comments are all about glitches\nPutting your hand in a toilet\nStealing beards in dumpsters\n69/69 gg\n","October 2, 2015","true","1.1"," 3 of 4 people (75%) found this review helpful 4 people found this review funny","75","3","4","4","0"
