"url","reviewerUsername","reviewerDisplayName","reviewerUrl","reviewerProductsCount","reviewText","date","recommended","hoursPlayed","voteText","helpfulPercent","votesHelpful","votesTotal","votesFunny","commentsCount"
"http://steamcommunity.com/profiles/76561198067954361/recommended/469730/","76561198067954361","Magnificent One","http://steamcommunity.com/profiles/76561198067954361/","967 products in account","Its like dark souls with pugs","May 11","true","6.2"," 70 of 99 people (71%) found this review helpful 67 people found this review funny","71","70","99","67","0"
"http://steamcommunity.com/id/buckftw/recommended/469730/","buckftw","Mank Demes EP","http://steamcommunity.com/id/buckftw/","29 products in account","For a game this cheap....\nYou are getting into...\n- a great soundtrack\n- stable fps\n- pugs\n- more pugs\n- great developers\nI am a huge fan of the original pug game and I love this one just as much.","May 13","true","1.4"," 32 of 41 people (78%) found this review helpful 10 people found this review funny","78","32","41","10","2"
"http://steamcommunity.com/profiles/76561198171003425/recommended/469730/","76561198171003425","Trash Panda","http://steamcommunity.com/profiles/76561198171003425/","34 products in account","Better than COD","May 13","true","2.8"," 43 of 63 people (68%) found this review helpful 31 people found this review funny","68","43","63","31","0"
"http://steamcommunity.com/id/alanassenpai/recommended/469730/","alanassenpai","Alanas-Senpai アラン","http://steamcommunity.com/id/alanassenpai/","197 products in account","Firstly this game is 0.99$ so don't expect that much of it.\nThe gameplay is simple and reminds of retro video games where you had to beat the highscore, no story or plot. There are few unlockable characters. Level desings are iteresting and weird at the same time. There are a few fps drops but they only occur after you lose so it's not a big problem and I hope it will be fixed soon.  And I forgot to mention there are Boss fights!\nOverall I'd give this game 8/10. Maybe some futures updates to add something new.","May 17","true","4.9"," 15 of 17 people (88%) found this review helpful 1 person found this review funny","88","15","17","0","0"
"http://steamcommunity.com/id/teamist/recommended/469730/","teamist","TEAMIST","http://steamcommunity.com/id/teamist/","197 products in account","pugs","May 21","true","1.8"," 12 of 14 people (86%) found this review helpful 2 people found this review funny","86","12","14","2","0"
"http://steamcommunity.com/id/thugnificent/recommended/469730/","thugnificent","ʇuǝɔᴉɟᴉuƃnɥʇ","http://steamcommunity.com/id/thugnificent/","4948 products in account","Super Mega Neo Pug is one of those simple yet addictive 2d endless runner games. There’s nothing different about it, it’s pretty fun with some some catchy music and some nice themes going on. This review won’t be long since there isn’t much to talk about with this type of game, you can just see the video below which is self-explanatory how this game is. It’s a very simple game but its too addictive at the same time.\n\nGameplay is straight forward, you’re constantly moving and holding the mouse button will make you fly up and if you let go of the button you descend down and if you end up at the bottom of the screen, you die. There’s stuff flying everywhere including birds, bees, ice cubes(what?), snow balls, comets, rocks etc. There’s boss fights too where a boos would appear and throw things at you and you have to dodge them. There are coins too which you can collect as well as some power pickups like a magnet which will collect coins even if you don’t go through them. The other power-up is a shield which makes you invulnerable for a short time and anything you touch will die.\n\nEvery time you start a game there’s a different theme every time. Some these include Egyptian theme, Space theme, Winter snowing theme etc. Other than that you can unlock new characters such as Santa pug, Sombrero wearing pug, a panda, a dragon, a hamster etc.\n\nThe sound in this game is so cute and especially the different themes’ music sound really relevant to their themes.\n\nConclusion: Cute game, cute music, addictive gameplay and only 99 cents (as of this review it’s 40% off and 59 cents), it’s a bargain. Even if you play 2 hours, it’s worth it.\n\nGameplay video below:\n\nhttp://steamcommunity.com/sharedfiles/filedetails/?id=682548308","May 11","true","4.0"," 15 of 20 people (75%) found this review helpful","75","15","20","0","1"
"http://steamcommunity.com/profiles/76561198240224778/recommended/469730/","76561198240224778","Kieran + Claire","http://steamcommunity.com/profiles/76561198240224778/","23 products in account","What's better than a pug wearing a sombrero?\n\nAnswer: nothing.","May 16","true","2.0"," 8 of 9 people (89%) found this review helpful 5 people found this review funny","89","8","9","5","0"
"http://steamcommunity.com/id/henrypeculiar/recommended/469730/","henrypeculiar","Enchirito","http://steamcommunity.com/id/henrypeculiar/","83 products in account","Recieved this game from boyfriend since I liked the original.\nPlay for a few minutes before telling him: "F**KING CHRIST, YOU BOUGHT ME FLAPPY BIRD WITH PUGS"\ncontinue playing.\n\n10/10","May 14","true","0.6"," 9 of 11 people (82%) found this review helpful 3 people found this review funny","82","9","11","3","0"
"http://steamcommunity.com/id/DeathReverence/recommended/469730/","DeathReverence","Synful Woman~ Osiris","http://steamcommunity.com/id/DeathReverence/","121 products in account","This game is absolutely adorable. I know I'm going to be screaming, "♥♥♥♥♥♥♥t," "What the ♥♥♥♥?!", and "You've got to be ♥♥♥♥♥♥♥♥ me," in time, but for now, it is just a lovable pug flying through life with his little cape on. You go, pug.","May 14","true","1.1"," 9 of 11 people (82%) found this review helpful 2 people found this review funny","82","9","11","2","0"
"http://steamcommunity.com/id/YuzukiLovesYouBae/recommended/469730/","YuzukiLovesYouBae","Ahri ❤︎","http://steamcommunity.com/id/YuzukiLovesYouBae/","6 products in account","Weird as ♥♥♥♥","May 16","true","0.4"," 10 of 13 people (77%) found this review helpful 2 people found this review funny","77","10","13","2","1"
"http://steamcommunity.com/id/RataGaymerProSteam/recommended/469730/","RataGaymerProSteam","El Tío Rata | Dragonoid","http://steamcommunity.com/id/RataGaymerProSteam/","182 products in account","Product received for free\n\nthis game makes me kill my family\n\n10/10","May 29","true","4.0"," 13 of 19 people (68%) found this review helpful 8 people found this review funny","68","13","19","8","1"
"http://steamcommunity.com/id/yella0109/recommended/469730/","yella0109","Yella 🎓","http://steamcommunity.com/id/yella0109/","680 products in account","Super Mega Neo Pug is a game that I recommend because:\n- is a method to banish boredom\n- it has a good price\n- it has action\n- it is indie & casual\n- it is a difficult game\n- it has trading cards\n\nEnjoy!","May 27","true","3.1"," 6 of 6 people (100%) found this review helpful 1 person found this review funny","100","6","6","0","0"
"http://steamcommunity.com/id/ItsAlti/recommended/469730/","ItsAlti","Altimeter","http://steamcommunity.com/id/ItsAlti/","333 products in account","Worth every penny, because it doesn't cost a lot of pennies.\n\nIt does one thing, and it does that one thing very well.  It's challenging, but when you can get a groove going, it feels very relaxing.","May 14","true","0.2"," 4 of 4 people (100%) found this review helpful","100","4","4","0","0"
"http://steamcommunity.com/profiles/76561198121548846/recommended/469730/","76561198121548846","Mia","http://steamcommunity.com/profiles/76561198121548846/","35 products in account","Just one more try! I swear this is the last one - me 10 last tries ago...","May 21","true","8.1"," 4 of 4 people (100%) found this review helpful 1 person found this review funny","100","4","4","0","0"
