"url","reviewerUsername","reviewerDisplayName","reviewerUrl","reviewerProductsCount","reviewText","date","recommended","hoursPlayed","voteText","helpfulPercent","votesHelpful","votesTotal","votesFunny","commentsCount"
"http://steamcommunity.com/id/crazyD/recommended/392190/","crazyD","crazyD","http://steamcommunity.com/id/crazyD/","594 products in account","I played less than 20 minutes, and saw everything there is to see. This'd be a fine $5 game, but $20 is straight up robbery.","April 4","false","0.3"," 66 of 80 people (83%) found this review helpful 3 people found this review funny","83","66","80","3","1"
"http://steamcommunity.com/id/bigblindguy/recommended/392190/","bigblindguy","BigBlindGuy","http://steamcommunity.com/id/bigblindguy/","143 products in account","I purchased this game and enjoyed it. The controls were fantastic the haptic feedback on your racket hand when you swing is what makes this game awesome.\n\nPros:\nGreat control scheme\nHitting the tennis ball people is a lot of fun\nCons:\nNot a lot of content. I played this game for about half an hour and really felt like I experienced all there is to experience. I cant see myself playing this anymore then I have.\nNo AI you hit the ball then teleport across the court and hit it back to yourself\nNo way to freely move. I had to hit the ball near where I wanted to teleport to get there, a means of teleporting to a specific location would improve this game a lot.\nPrice\nTLDR:\n\nOverall this game is fun put it is definitely not worth the $20 I have requested a refund but I would gladly repurchase this game and change this review if the price is lowered and when an AI is added to play against similar to WII Tennis.","April 6","false","0.5"," 30 of 31 people (97%) found this review helpful","97","30","31","0","0"
"http://steamcommunity.com/id/omadhaun/recommended/392190/","omadhaun","Omadhaun","http://steamcommunity.com/id/omadhaun/","506 products in account","Prepare for the most exciting way to play with yourself! Just put on your Vive, grab your balls & racquet, and start swinging! In no time you will be smiling with glee.\n\nJust be aware that when you take off your Vive, you will see the mess you have made. Best start cleaning it up before anyone walks in and sees what you've done.","April 1","true","5.4"," 40 of 52 people (77%) found this review helpful 54 people found this review funny","77","40","52","54","2"
"http://steamcommunity.com/profiles/76561198034283266/recommended/392190/","76561198034283266","Vin","http://steamcommunity.com/profiles/76561198034283266/","49 products in account","It's fun for the first few minutes, but the amount of content doesn't justify the $20 purchase. There just isn't a lot you can do besides hit the ball back and forth.","April 6","false","0.2"," 19 of 23 people (83%) found this review helpful","83","19","23","0","0"
"http://steamcommunity.com/profiles/76561197968099136/recommended/392190/","76561197968099136","Mucker_2202","http://steamcommunity.com/profiles/76561197968099136/","152 products in account","I agree with the negatives reviews. As I remember this seemed to be marketed a bit of an indie poster child for the Vive. 15 quid? Not worth it for the content. 2.99 and I wouldn't have refunded.","April 27","false","0.1"," 15 of 17 people (88%) found this review helpful","88","15","17","0","0"
"http://steamcommunity.com/profiles/76561197960912094/recommended/392190/","76561197960912094","Gryphius","http://steamcommunity.com/profiles/76561197960912094/","220 products in account","grossly overpriced","April 28","false","0.5"," 14 of 16 people (88%) found this review helpful","88","14","16","0","0"
"http://steamcommunity.com/id/ScruffyNote/recommended/392190/","ScruffyNote","Sauce","http://steamcommunity.com/id/ScruffyNote/","541 products in account","This game was 25% off (~$15), so I decided it may be worth it. I was wrong. I played it for five minutes and ran out of things to do. Additionally, the one thing that it does, it doesn't do well. If you swing too fast, the racquet passes through the ball. You cannot put any type of spin on the ball, and it just doesn't seem like the ball is going in the direction that it should. Overall, it's cute, and I would probably pick it up for about $2.99. However, it definitely isn't worth the current price, or even the sale price for that matter.","May 6","false","0.1"," 11 of 13 people (85%) found this review helpful","85","11","13","0","0"
"http://steamcommunity.com/profiles/76561197991934812/recommended/392190/","76561197991934812","PeterBB","http://steamcommunity.com/profiles/76561197991934812/","82 products in account","This game is quite cute, and I really enjoyed the environment. That said, I can't thumbs-up a game I got bored of after two minutes. There's no real "game" here, just a mediocre tennis mechanic and a cute environment.\n\nEDIT: If you want VR tennis, the newly released HoloBall is your best bet. A quarter the price, and much more fun.","April 22","false","0.2"," 10 of 12 people (83%) found this review helpful","83","10","12","0","0"
"http://steamcommunity.com/id/quimbo/recommended/392190/","quimbo","[PSG] Howie","http://steamcommunity.com/id/quimbo/","329 products in account","Way too expensive for the amount of content. It's fun, but way overpriced. Sure, VR is a small market that has to pay off the development cost, but that doesn't justify what they currently offer. Wait until it's 5€ and you'll get a fun game to play at your Vive parties and laugh about your friends.\n\nIt is not Early Access, however the developer promised new content. I will update this review if there's more content.","April 25","false","1.3"," 10 of 12 people (83%) found this review helpful","83","10","12","0","0"
"http://steamcommunity.com/id/Quixotic7/recommended/392190/","Quixotic7","Quixotic7","http://steamcommunity.com/id/Quixotic7/","170 products in account","Playing with yourself has never been so much fun! It's also incredibly satisfying knocking the Tennis Ball people of the map. Do recommend!","April 1","true","0.4"," 13 of 20 people (65%) found this review helpful 5 people found this review funny","65","13","20","5","0"
"http://steamcommunity.com/id/sstaver/recommended/392190/","sstaver","LN3000","http://steamcommunity.com/id/sstaver/","3962 products in account","I am really enjoying my time with #SelfieTennis so far.\nIt's really hard to describe it, but it's basically a sandbox tennis game. You are playing tennis, with yourself. You serve the ball, and your view teleports to the receiving end for you to hit the ball again.\nAnd you can take selfies.\n\nIt's silly, and there's not currently much to it other than playing tennis (in VR) and attacking mascots with balls. But it's also very satisfying.","May 9","true","0.9"," 7 of 9 people (78%) found this review helpful","78","7","9","0","0"
"http://steamcommunity.com/id/voblingdev02/recommended/392190/","voblingdev02","dev","http://steamcommunity.com/id/voblingdev02/","27 products in account","#SelfieTennis is a brilliant game. At our office we have sunk more hours (25+ over 3 accounts) collectively into playing with balls than in any other Vive game. Everyone can develop their own play styles, and we have a running tally of different records going: Over net (117), Under net (57), throwing the raquet (5). So much fun, and we keep going back into it day after day, for quick breaks while lighting is being rebaked, during lunch, after work, and so on.","April 3","true","7.1"," 5 of 6 people (83%) found this review helpful","83","5","6","0","2"
"http://steamcommunity.com/id/nightsfrost/recommended/392190/","nightsfrost","Fr0z3nR","http://steamcommunity.com/id/nightsfrost/","254 products in account","A solid VR game that is fun and entertaining for hours. More entertaining with friends and family! Excellent workout too.","April 4","true","4.8"," 8 of 12 people (67%) found this review helpful","67","8","12","0","0"
"http://steamcommunity.com/id/marcm55/recommended/392190/","marcm55","marc","http://steamcommunity.com/id/marcm55/","163 products in account","I love #SelfieTennis so much! Totally charming and totally fun. Glad to see lots of future updates planned, the #SelfieStick cracks me up every time.\n\nTotally worth the price!","April 3","true","1.7"," 3 of 3 people (100%) found this review helpful","100","3","3","0","0"
"http://steamcommunity.com/id/h3master101/recommended/392190/","h3master101","h3master101","http://steamcommunity.com/id/h3master101/","271 products in account","This is an excellent  game. Everything about the movement is so immersive. It's so fun and exhilierating. I can't get enough of it.\n\n10/10 would recommend to anyone who like to move\n","April 3","true","1.5"," 2 of 2 people (100%) found this review helpful","100","2","2","0","0"
"http://steamcommunity.com/id/XanderHD/recommended/392190/","XanderHD","XanderHD","http://steamcommunity.com/id/XanderHD/","101 products in account","Tons of fun! Whats your highscore? Mine is 22","April 3","true","2.4"," 2 of 2 people (100%) found this review helpful 1 person found this review funny","100","2","2","0","0"
"http://steamcommunity.com/profiles/76561197994598627/recommended/392190/","76561197994598627","no time","http://steamcommunity.com/profiles/76561197994598627/","265 products in account","I was a little hesitant to get this game given claims about "lack of depth". I have to say that I was actually pretty blown away with how responsive everything felt.\n\nIt is also closest to a workout that I've had so far on the vive and I was really having fun.\n\nAnd this the thing about the vive, simple becomes amazing again.\n\nWord of caution, really really clear your space. I found that the difference between this and other games is there is a real force required in order to hit the ball.\n\nI would also advise to use the straps for this one.\n\nLastly, when serving the ball be careful not to smash the controllers into each other.","April 17","true","0.5"," 4 of 6 people (67%) found this review helpful","67","4","6","0","0"
"http://steamcommunity.com/profiles/76561197963361962/recommended/392190/","76561197963361962","Mawloc","http://steamcommunity.com/profiles/76561197963361962/","485 products in account","Strap on your HMD, grab your controllers and commence playing some tennis.  Works great as a social experience, who doesn't like having others around watching you play with yourself?\n\nDon't forget to discover what can and cannot be hit with a tennis ball and have it react.  Seriously this was the game that sold me on the Vive as a true VR experience and the one I wanted.  I have yet to load this up for someone and not have them come out if it loving it.","April 4","true","1.5"," 3 of 5 people (60%) found this review helpful 1 person found this review funny","60","3","5","0","0"
"http://steamcommunity.com/id/iaqo_dan/recommended/392190/","iaqo_dan","iaqo_dan","http://steamcommunity.com/id/iaqo_dan/","24 products in account","Relaxing game for VR.  Back & forth high-score of 72. Hitting the rotating discs will spawn more tennis-heads.","April 4","true","2.5"," 3 of 5 people (60%) found this review helpful 1 person found this review funny","60","3","5","0","0"
"http://steamcommunity.com/id/LenLen006/recommended/392190/","LenLen006","FrodoFeet","http://steamcommunity.com/id/LenLen006/","827 products in account","Amid the the mass of lifeless bodies, there is still delight in the joy of playing with yourself!","April 1","true","2.7"," 9 of 18 people (50%) found this review helpful 9 people found this review funny","50","9","18","9","0"
"http://steamcommunity.com/id/c418/recommended/392190/","c418","C418","http://steamcommunity.com/id/c418/","608 products in account","I can punch tennis ball people until they fall forever and inevitably die forcefully.","April 1","true","1.4"," 9 of 18 people (50%) found this review helpful 4 people found this review funny","50","9","18","4","0"
"http://steamcommunity.com/id/Redjevel/recommended/392190/","Redjevel","Redjevel","http://steamcommunity.com/id/Redjevel/","1095 products in account","Best Immersive VR Tenis!","April 3","true","1.5"," 3 of 6 people (50%) found this review helpful","50","3","6","0","0"
"http://steamcommunity.com/id/semipermeablemembrane/recommended/392190/","semipermeablemembrane","Semi-Permeable Membrane","http://steamcommunity.com/id/semipermeablemembrane/","195 products in account","Lots of fun! Quick to pick up, hard to put down. While it's a fairly casual game, it's surprisingly difficult.","April 2","true","1.8"," 2 of 4 people (50%) found this review helpful","50","2","4","0","0"
"http://steamcommunity.com/profiles/76561198044863109/recommended/392190/","76561198044863109","Ombra","http://steamcommunity.com/profiles/76561198044863109/","138 products in account","Fun game, solid mechanics, and lots of quriky charm! #SelfieTennis is a must play Vive experience!","April 5","true","0.8"," 1 of 2 people (50%) found this review helpful","50","1","2","0","0"
"http://steamcommunity.com/id/deprecatedcoder/recommended/392190/","deprecatedcoder","deprecatedcoder","http://steamcommunity.com/id/deprecatedcoder/","62 products in account","Despite being a little shallow, it's pretty fun and relaxing to get a good volley going.  I would recommend it because it's fun, but at the current price ($20) it is a little steep for the depth it offers.  Either added gameplay or lowered price would move it from the "maybe buy" to "should buy" category.","April 6","true","1.0"," 1 of 2 people (50%) found this review helpful","50","1","2","0","0"
"http://steamcommunity.com/id/794_/recommended/392190/","794_","794","http://steamcommunity.com/id/794_/","261 products in account","Good, simple fun. Easy to get lost in. My hands started getting a bit tired having to hold down the triggers the entire time, wish they'd give the option to use the grip to hold. On that note, I also got annoyed by the selfie stick appearing every time I accidentally gripped the controller from throwing a ball too hard.\n\nSo a couple of minor input changes could be good to have, but still good fun!","April 6","true","2.6"," 1 of 2 people (50%) found this review helpful","50","1","2","0","1"
"http://steamcommunity.com/id/torandi/recommended/392190/","torandi","Torandi","http://steamcommunity.com/id/torandi/","271 products in account","While there's not much content in the game, what is there feels pretty polished. It is surprisingly fun to play, and I find my self wanting to go back. Now if I could only turn off that music...","April 10","true","0.9"," 1 of 2 people (50%) found this review helpful","50","1","2","0","0"
"http://steamcommunity.com/id/zakkaz666/recommended/392190/","zakkaz666","SBC Ryu","http://steamcommunity.com/id/zakkaz666/","532 products in account","Hitting the ball is almost as satisfying as it is in real life. More than makes up for the lack of content IMO.","April 12","true","2.7"," 1 of 2 people (50%) found this review helpful","50","1","2","0","0"
"http://steamcommunity.com/id/DannyBizzle/recommended/392190/","DannyBizzle","Danny","http://steamcommunity.com/id/DannyBizzle/","268 products in account","This is fun, but it needs a few refinements. For those of us who play non-VR tennis, there are some problems: any kind of racquet-head speed results in missing the ball, so you have to swing very slowly. Adjusting the grip (even to an Eastern grip) causes the ball to fly into the bottom of the net. The length of the racquet is wrong on the backhand side, so you miss way more than you should. You can't slice, or put any kind of spin on the ball. If you try to put topspin on the ball, you just hit a lob that goes 10 meters up.\nI could continue, but those are some of the issues I have.","May 5","true","9.9"," 2 of 4 people (50%) found this review helpful","50","2","4","0","0"
"http://steamcommunity.com/id/russianhaxor/recommended/392190/","russianhaxor","RussianHaxor","http://steamcommunity.com/id/russianhaxor/","101 products in account","This game is a lot of fun. I enjoyed playing it for hours and so did my friends, even though its so simple...","April 22","true","1.3"," 1 of 3 people (33%) found this review helpful","33","1","3","0","0"
"http://steamcommunity.com/id/xanthian/recommended/392190/","xanthian","s0lidus","http://steamcommunity.com/id/xanthian/","677 products in account","Nothing at all like real tennis.\n\nThankfully.","May 9","true","0.3"," 1 of 3 people (33%) found this review helpful 2 people found this review funny","33","1","3","2","0"
"http://steamcommunity.com/profiles/76561198063942102/recommended/392190/","76561198063942102","Vivenado","http://steamcommunity.com/profiles/76561198063942102/","45 products in account","You knock those tennis ball people over the ledge and hearts come floating up. Then you have to hit the hearts and there's power ups and stuff inside. Trying to hit the hearts is fun in itself it's almost like the Lab archery but with tennis balls.\n\nUpdate: racket physics aren't perfect but you get used to how it works I can have long volleys that feel like you're playing Tennis.  It's pretty acurate you just need to hit it harder than you woud expect.\n\nI think some of the negative reviews played an early build.  The game is very good right now.\nI play it almost every day.","May 25","true","1.1"," 0 of 1 people (0%) found this review helpful","0","0","1","0","0"
