"url","reviewerUsername","reviewerDisplayName","reviewerUrl","reviewerProductsCount","reviewText","date","recommended","hoursPlayed","voteText","helpfulPercent","votesHelpful","votesTotal","votesFunny","commentsCount"
"http://steamcommunity.com/id/NanoPi/recommended/280/","NanoPi","NanoPi","http://steamcommunity.com/id/NanoPi/","324 products in account","Half-Life vs Half-Life: Source\nFeature        Half-Life        Half-Life: Source                Mods        Many        not many                Soundtrack free DLC        Yes        -                usable in Garry's Mod        -        Yes","April 11, 2015","true","41.3"," 485 of 535 people (91%) found this review helpful 61 people found this review funny","91","485","535","61","12"
"http://steamcommunity.com/profiles/76561198048965861/recommended/280/","76561198048965861","Pirate","http://steamcommunity.com/profiles/76561198048965861/","197 products in account","This game is history\nChildren should be taught this in school","September 28, 2014","true","12.0"," 343 of 394 people (87%) found this review helpful 164 people found this review funny","87","343","394","164","9"
"http://steamcommunity.com/profiles/76561198036317920/recommended/280/","76561198036317920","Space Emperor Spar","http://steamcommunity.com/profiles/76561198036317920/","129 products in account","I know this almost goes without saying, but any gamer alive should play the Half-Life games. Even compared with the modern flashy big-budget single-player shooter extravaganzas of today (I'm looking at you, Far Cry and Bioshock), which are rightly heralded as amazing games, Half-Life makes your jaw drop at how amazing of an experience it is to fight throuth the crumbling Black Mesa facility battling humans and headcrabs alike. This game really makes you realize how much Jason Brody, Booker Dewitt, and every other major  fps protagonist since owe the man with the crowbar, Gordon Freeman. If you are a sane human being who can play a video game, there is no excuse for you to not play Half-Life. None!","July 28, 2013","true","13.9"," 148 of 159 people (93%) found this review helpful 2 people found this review funny","93","148","159","2","1"
"http://steamcommunity.com/id/SmamGraamp/recommended/280/","SmamGraamp","Smam Graamp","http://steamcommunity.com/id/SmamGraamp/","148 products in account","I've stayed away from the Half Life series for a very long time, solely because I didn't even have a Steam account! But I recently bought Half Life: Source and Half Life 2, and I must say, they've already become some of my favourite games.\n\nThe formula in this game, although the game is 10 years old, still feels fresh to me, and feels like a new game. It's also one of the first games I've tried of this genre that I've actually enjoyed. The graphics are also fantastic for their age.\n\nWell done Valve!","May 28, 2014","true","12.3"," 108 of 118 people (92%) found this review helpful","92","108","118","0","20"
"http://steamcommunity.com/id/The_Lamb/recommended/280/","The_Lamb","Elizabeth Comstock","http://steamcommunity.com/id/The_Lamb/","62 products in account","It's Half-Life.\nYou like it or you're wrong.","January 15, 2015","true","21.2"," 157 of 186 people (84%) found this review helpful 107 people found this review funny","84","157","186","107","0"
"http://steamcommunity.com/profiles/76561198077350040/recommended/280/","76561198077350040","SHSD","http://steamcommunity.com/profiles/76561198077350040/","108 products in account","I rode a monorail for 20 minutes In the very beginning of the game.\n10/10 Game of the year.","December 28, 2013","true","19.0"," 198 of 243 people (81%) found this review helpful 2 people found this review funny","81","198","243","2","3"
"http://steamcommunity.com/id/itsa2by4/recommended/280/","itsa2by4","Theuaredead`","http://steamcommunity.com/id/itsa2by4/","151 products in account","Half-Life: Source is the 2004 port of Valve's award winning game to the Source Engine. With just that knowledge, it would sound like Half-Life: Source was a gift from above, but it's anything BUT that. Half-Life: Source was critically panned, which makes you wonder HOW it has a "Very Positive" on Steam Reviews. Half-Life: Source is one of those games Valve chooses to forget, with the likes of the first Left 4 Dead and Ricochet. But, before we get into a review, lets go over the history of Half-Life: Source.\n\nThe History:In 1999, Valve started development of Half-Life 2, the award winning squeal to Half-Life, originally running on the GoldSource engine. Around 2001/2002, the Source Engine was created, and it surpassed what the GoldSource engine could do, so, Valve planned to port Half-Life to the Source Engine to have it replace the GoldSource counter parts. In 2003, Axel Gambe got a hold of the full Half-Life 2 Source Code, raw map data, and a build of Half-Life 2, who later gave it to some friends, who leaked it. In those leak files, there was the Half-Life Source port, along with files to a Source port of TFC, DMC, and CS 1.6 (which was remotely playable, but at this time, this port was starting to become the game we know today as CS:S.) The port of Half-Life: Source was quite buggy and unfinished, which is to be expected for it being a leak of a beta. So, 2004 comes around, and then Half-Life 2 is coming around the corner, as a bundle with Half-Life 2, you could get Counter-Strike: Source (by this time is the game we all know and probably love) and Half-Life: Source. Half-Life: Source saw little change from the 2003 leak of Half-Life 2, minus some minor bug fixes and having the Half-Life 1 HUD. At this point, be expected Half-Life: Source to be just like Counter-Strike: Source, a re-imagining of the game, in HD (for 2004 standards), but what they got was a direct Half-Life port that didn't seam quite finished. This is why if you ask anyone why they don't like Half-Life: Source for the most part (especially pre-2013) you get told it's graphics were just the Half-Life graphics. But as stated before, Half-Life: Source was meant to replace Half-Life as a whole, but due to how poorly received it was, Half-Life Original saw another day. In 2006, Valve ported the Deathmatch counter part of Half-Life into the Source Engine, and if you thought Half-Life: Source was a bad port, you should of saw this game. All player ragdolls had broken physics, some weapons were broken (the Shotgun's double barrel sound is just the single barrel sound), and the gameplay was more like Half-Life 2 Deathmatch with minor HLDM gameplay stuff slapped in (the game even lacks the backpack pickups that were in Half-Life Deathmatch), the only reason I can see for this port, was just to give EP1 a pack-in game. Around 2007, Half-Life: Source and Deathmatch: Source were ported to Source Base 2007, but due to the amount of bugs now included with the game, Valve didn't release this patch to the public, it wasn't until 2012 that the public knew of this update's existence, since in 2012, the whole 2008/2007 source code to Source Base 2007 was leaked into the public, it also confirmed that the Team Fortress Classic port was in further development than what everyone thought. But due to the amount of hate towards Half-Life: Source and Deathmatch: Source would mean we would probably never seen of these ports.\n\nSo, that runs down a good chunk of the history of Half-Life: Source besides one of the more major things, the 2013 update. Valve in an effort to ditch the GCF system and upgrade everything to VPK and have a better downloading system and a better game asset pack to engine communication, they created Steampipe, but since Valve decided it would be best to port all games to Source Base 2013, they decided to do that, and try to provide updates to all Valve games. In the same year, Valve canned the project, leaving a ton of games in a broken state, Half-Life: Source being one of them.\n\nSo, this leads us into the review.\n\nThe ReviewHalf-Life: Source was a mediocre port to the Source Engine, where it would be mixed who liked the game and disliked the game, since Half-Life: Source had that audience. Half-Life: Source is now a BAD port to the Source Engine, since those 2013 updates broke more than what it fixed. Not only did Valve cancel the updates to these games, they released the beta depots into the release depot to remove traces of GCFs. So, those games that had a good release depot, now have a beta released into them, and a lot of these betas were far from done. We now have broken Save/Restore errors in various NPCs, 2 out of the 3 tentacles in Blast Pit can harm the player or AI, one of the maps in Residue Processing will blind the player if your flashlight is turned on, skill configurations are broken (so now the AI is harder), Gonarch spit is now black squares, one of the maps in Surface Tension has a broken skybox, you can jump over a lot of things making it so you can skip half of "We got Hostiles" and skip various other parts in other chapters, all of the Chrome shaders are complete ♥♥♥ (they were never good, but this is just worse), and even more. It's sad when a 2003 leak is better and more playable than a 2013 update. Plus, if you load the HD Pack you get a GameBanana skin pack, since Valve was too lazy to port the assets their selves of even double check to be everything matched in the first place. But the icing on the cake is that, well, at first install, you can't even PLAY Half-Life: Source since Valve provided corrupted or outdated DLLs to Steam VR, so every time you reinstall Half-Life: Source you have to verify the cache of Half-Life 2 or Steam VR. Not only that, the person who was working on these updates, Alfred, shrugged off a few errors as design points.\n\nHalf-Life: Source had potential to be a great port, to even be on par with the Original Half-Life (definitely should NEVER replace the Original), but its potential was lost with a company who couldn't care enough about the game, which is why it was left for about 6 years without an update.\n\nI recommend to play Half-Life: Source and Deathmatch: Source so you can see what happens when a company just flat out doesn't give a ♥♥♥♥ing ♥♥♥♥.\n\nEven though I didn't review the pre-2013 build, I'm still going to give it a rating\n\nThe Half-Life: Source that existed before 2013, I give that a 6 out of 10\n\nI give the current Half-Life: Source a 4 out of 10, avoid at all costs.\n\nActually, I recommend you report both Half-Life: Source and Deathmatch: Source, as it very unplayable and is using stolen assets. You shouldn't let Valve sell this to people, especially when people think this is the better version of Half-Life","August 10, 2015","false","42.5"," 428 of 575 people (74%) found this review helpful 48 people found this review funny","74","428","575","48","32"
"http://steamcommunity.com/id/andrewst244/recommended/280/","andrewst244","SwissArmyTin","http://steamcommunity.com/id/andrewst244/","108 products in account","Would I recommend Half-Life? Hell yes. Would I recommend Half-Life: Source? Er, maybe. The original Half-Life was, and still is, an absolutely fantastic game. The story and how it’s conveyed to the player works extremely well, and the controls, gameplay mechanics, visuals, and sound are all phenomenal. Very few bugs, and certainly none game-breakingly noteworthy.\n\nHowever, this is where Half-Life: Source fails. This game’s major problem is its glitches and bugs. Some minor, some absolutely game-breaking. On one hand, you have scientist’s AI screwed up, running into open fire, constantly shooting off their response lines. On the other hand, you have some parts of the game where the textures and models go ♥♥♥♥♥♥♥, essentially simulating your graphics card melting.\n\nEven with the bugs, the game does try to make it up with some enhancements thanks to the Source engine. The water effects are slightly better (although in my experiences it’s just extraordinarily shiny and reflective), and the lighting effects are significantly improved, although inconsistent when walking into an area that needs to load. However, the HL2 bullet hole decals make it possible to create magnificent works of art with your crowbar on walls.\n\nThankfully, the gameplay, controls, and overall look and appeal of the game is still there, unaltered. There’s no denying that the game is awesome. Half-Life in general is awesome. I just love how people on the GoldSrc version of Half-Life were complaining about the game having extremely old and outdated graphics, saying HL:Source is better in this field. Well, it’s not. A majority of textures and models are completely identical. Aside from the water and bullet decals, the games are visually the same, which is something I’m completely fine with. The regular version of Half-Life actually comes with the HD texture pack, something this port lacks. It essentially gives the game updated models to characters and weapons, and slightly enhanced textures in some areas. It’s nice, but not essential, which is fine.\n\nOverall, yeah, go ahead and get it. If this is ever on sale for cheaper than the regular Half-Life, and you own neither, by all means, go ahead and get it. You (hopefully) won’t regret it.\n","July 2, 2014","true","10.4"," 76 of 82 people (93%) found this review helpful","93","76","82","0","1"
"http://steamcommunity.com/id/badtexture/recommended/280/","badtexture","Kill-Cam Celebrity","http://steamcommunity.com/id/badtexture/","184 products in account","I'm not some trolling idiot, I actually love HL1... so please, at least read what I have to say before downvoting, don't act like that just instantly means I hate HL1.\n\nYes, Half Life 1 is one of the best games you'll ever play.  Assuming, of course, that it was designed for its engine.  Meet Half-Life Source, a game that was made on GoldSrc then converted to show off the new engine they had made.\n\nHL simply wasn't designed for Source, and no effort was put into properly re-writing the game for the new engine.  The AI is bugged to eternally walk into any wall, I've yet to see a working hitbox, and HL1's graphics are better than this remake.  It's actually unplayable due to the scripted events being broken.  Sorry, that door isn't opening.\n\nSo you may ask about the low playtime.  Well, when I realized I wouldn't be entering the test chamber, I tried skipping forward a few levels with the map command.  Guess what?  BUGS!  LOTS OF EM!  Nearly anything involving AI interaction would NEVER happen, half the time your enemies can't even hurt you (and vice versa), and a few levelskips forward, I even fell out of the world once when I got hit by a box.\n\nOverall, I'm scoring HL Source with a 3/10.  A complete waste of money you're seeing here, it's got to be some sort of joke on Valve's part.\n\nIf you want to play the REAL Half-Life bug-free on the GoldSrc engine, click here.\n\nhttp://store.steampowered.com/app/70/","September 27, 2014","false","0.5"," 315 of 432 people (73%) found this review helpful 18 people found this review funny","73","315","432","18","32"
"http://steamcommunity.com/id/Robotboy655/recommended/280/","Robotboy655","Rubat","http://steamcommunity.com/id/Robotboy655/","174 products in account","It's Half-Life, but on Source Engine.\nIt has no advantages over Half-Life on Gold Source engine.\n\nIf you have played the original Half-Life, there's no reason to play this.\n\nThe only use for it is to mount it in Garry's Mod.","December 15, 2014","true","0.5"," 74 of 83 people (89%) found this review helpful 6 people found this review funny","89","74","83","6","0"
