"url","reviewerUsername","reviewerDisplayName","reviewerUrl","reviewerProductsCount","reviewText","date","recommended","hoursPlayed","voteText","helpfulPercent","votesHelpful","votesTotal","votesFunny","commentsCount"
"http://steamcommunity.com/id/julianzim/recommended/20/","julianzim","Julianzim","http://steamcommunity.com/id/julianzim/","316 products in account","Here is the Review for non-tf2 players: A pretty neat old online multiplayer shooter using the GoldSource engine\nits not dead, it still has great community servers and is fun\nwith friends (if you have any) or with strangers you can annoy by simply saying tf2 is better because of hats\n\nReview for Tf2 Players:	 > No Hats\n> Nobody plays Pyro because he sucks\n> spy has a shotgun and a smg\n> sniper plays like the tf2 sniper using classic (obviously)\n> no bonus ducks","January 2, 2015","true","1.9"," 674 of 713 people (95%) found this review helpful 642 people found this review funny","95","674","713","642","35"
"http://steamcommunity.com/id/rohypnolrx/recommended/20/","rohypnolrx","2ZQ","http://steamcommunity.com/id/rohypnolrx/","24 products in account","When I got this for Christmas in 1999 along with Half-Life, I didn't even know what it was.\nWhen I got home two days later and installed it, my family wouldnt have access to our computer again.\nI used to trade off every 5 deaths or 20 kills with my little brother until the late hours of the night. When I would get in trouble, TFC would be taken away, and I would have to go outside and play. I can still remember my best friends names, though I doubt they still play it. I can even still remember my favorite medic. I remember mulching until I could finally kick the ♥♥♥♥ out of anyone (this was before stat tracking, though I would assume the hours would be in the thousands.) VIP, Climb, and Jump maps were perfect to kill time and be silly with all your friends.\nThough I havent played since TF2 came out, I miss this game more than anything ever. Definitely the fondest memory I have as a child. This game made me fall in love with Sierra (VALVE), and to know what real FPS's should be like.\nI have purchased this game three times after the initial gift, to install on friends and girlfriends computers so that I could play at their houses.\nBuy this even if it's just to have it in your collection and you never play it. At least you can say that you have it and pretend that you are OG.\nI love you TFC.","November 1, 2014","true","9.9"," 652 of 696 people (94%) found this review helpful 112 people found this review funny","94","652","696","112","25"
"http://steamcommunity.com/id/toxicRusT/recommended/20/","toxicRusT","Toxinator77","http://steamcommunity.com/id/toxicRusT/","211 products in account","I shot someone in the foot with a sniper rifle and got a headshot.","July 18, 2015","true","54.9"," 593 of 640 people (93%) found this review helpful 1,093 people found this review funny","93","593","640","093","10"
"http://steamcommunity.com/id/currencyacquirer/recommended/20/","currencyacquirer","Kresh","http://steamcommunity.com/id/currencyacquirer/","110 products in account","Team Fortress Classic has nothing to do with Team Fortress 2. They are completely different games with different mechanics, although the classes seem similar.\n\nGeneral:\n-TFC has grenades.\n-Classes also have armor.\n-Health Pool is different.\n-Bhop is possible.\n-While in TF2, the best gamemodes are Control Points, King of the Hill and Payload, in TFC it is actually Capture the Flag.\n\nScout:\n-In TFC, he is used for his speed to cap the flag, rarely fights.\n-No double jump. Concussion grenades are used and they are way more powerful.\n-No Scattergun, has only a weak shotgun and a Nailgun used against sentries.\n\nSoldier:\n-Soldier has normal grenades and nail grenades - which shoot nails in 360 degrees and deal damage.\n-Has a normal weak shotgun and a more powerful one.\n\nPyro:\n-No airblast.\n-Flamethrower deals damage depending on the amount of armor the victim has.\n-Has an Incendiary Cannon which acts as a Rocket Launcher, but sets enemies on fire.\n-Has normal grenades and Napalm grenades - which set enemies on fire.\n\nDemoman:\n-No Stickybomb Launcher, replaced by the Pipebomb Launcher. Pipebombs don't stick to surface.\n-The Grenade and Pipebomb Launcher share the same ammo pool.\n-Has a single-barrel shotgun.\n-Has a detpack which has the ability to clear obstacles and open new entrances.\n-Has normal grenades and MIRV ones - they split into smaller grenades which explode.\n\nHeavy:\n-Has 2 shotguns.\n-Also has MIRV grenades.\n\nEngineer:\n-Cannot pick-up buildings.\n-Has powerful EMP grenades which blow up the enemy's ammo and cause damage.\n\nMedic:\n-Medic is also used for capping flags because of his speed and concussion jumping ability, but is more powerful than Scout.\n-Can infect classes with his medpack.\n-No Medigun therefore no Ubercharge.\n-His super nailgun is good against sentry guns.\n\nSniper:\n-Basically TF2 sniper with the Classic and grenades.\n\nSpy:\n-Has a Tranquilizer Gun.\n-Has a shotgun.\n-Can feign death.\n-Has Hallucination Grenades.\n\nCivillian is the last class which is used in special gamemodes.\n\nTeams are pit against each other where Red uses defensive classes to protect their flag from Blue, which use mainly Scouts and Medics to capture it.\n\nThe community is very small and there are only a couple of servers at a time, but the game is a classic and I recommend it.","July 20, 2015","true","1.2"," 327 of 362 people (90%) found this review helpful 33 people found this review funny","90","327","362","33","13"
"http://steamcommunity.com/id/uralsoanfagit/recommended/20/","uralsoanfagit","dog","http://steamcommunity.com/id/uralsoanfagit/","53 products in account","Back there, my children, THERE WERE NO HATS OR 12 YEAR OLDS.","September 20, 2015","true","0.2"," 302 of 349 people (87%) found this review helpful 313 people found this review funny","87","302","349","313","7"
"http://steamcommunity.com/id/duelrab/recommended/20/","duelrab","duelrabbit","http://steamcommunity.com/id/duelrab/","120 products in account","Back before there were virtual hats and special effect weapons, there were 3dmg Flamethrowers and One Shot snipers.  This game is TFC (or Team Fortress Classic).  With over 100 servers still online, there are many reasons to still play a timeless classic.","October 24, 2014","true","155.3"," 229 of 264 people (87%) found this review helpful 26 people found this review funny","87","229","264","26","4"
"http://steamcommunity.com/id/explodingcakes/recommended/20/","explodingcakes","cakes","http://steamcommunity.com/id/explodingcakes/","122 products in account","You can pee into the urinal.\n\n10/10","June 18, 2014","true","6.0"," 755 of 953 people (79%) found this review helpful 4 people found this review funny","79","755","953","4","59"
"http://steamcommunity.com/id/InkIncorporatedIncorporation/recommended/20/","InkIncorporatedIncorporation","Ink Incorporated Incorporation","http://steamcommunity.com/id/InkIncorporatedIncorporation/","31 products in account","If anyone were to ask me what my favourite video game of all time is, my reply to that question would be Team Fortress Classic. Team Fortress Classic is a remake of a Quake mod known as Team Fortress. Team Fortress was made in 1996 by three Australians named Robin Walker, John Cook, and Ian Caughley. Team Fortress became very popular, and it was so popular that these three men got hired by Valve with plans to make a game called Team Fortress 2. Team Fortress 2 went through many changes, and it was eventually released, but before Team Fortress 2 came, there was Team Forterss Classic. Team Fortress Classic was made to promote Half-Life as well as provide something for the Team Fortress community to play while Team Fortress 2 was being worked on. This game, made for those simple reasons, ended up being what I see as a masterpiece.\n\nIf you don't understand the concept of Team Fortress, it's actually not very hard to explain at its core. There are two teams, RED and BLUE, and these teams fight over objectives like capturing flags, capturing control points, or silly stuff like fighting over a football (soccer ball). Within a team, there are classes. You can pick from nine classes in Team Fortress. These nine classes are the scout, sniper, soldier, demolitions man, combat medic, heavy weapons guy, pyromaniac, spy, and engineer. Each of these classes have different abilities, weapons, and stats that make their role. For example, the heavy weapons guy has a big gun known as the assault cannon, a lot of health and armor, slow speed, and more resistance to knockback than other classes. This makes him able to play in a defensive role very well.\n\nIn Team Fortress Classic, there are many maps you can play on which is one of my favourite parts of the game. There are official maps like 2fort, well, dustbowl, and avanti, but there are also many nice custom maps that this game's community has decided to make themselves. The maps can differ, but a lot of maps play like the official maps. For example, there is a capture the flag map known as bases2k3, and there's nothing to it but capture the flag. However, there's a map known as security_r, and a demoman has to plant a bomb on this map to deactivate the security which can lead to another way to exit and enter the enemy base.\n\nI find the graphics nice even though many people dislike them. If you put this game on software settings, low resolution, and low video quality or use gl_texturemode GL_NEAREST, it gives it a nice classic look. I like the appearance of old-school games so I don't exactly find graphics a huge disadvantage of this game. Also, for its time, these graphics were pretty great. Graphics don't matter as much as gameplay does. You can have a good game with bad graphics and good gameplay, but you can't have a good game with good graphics and bad gameplay.\n\nI also love this game's community. The people in this game are friendly to new players, love to joke around, and they are often very dedicated to this game. This game's community does have bad parts like overly strict admins, elitists, and people who do things like camp spawn. However, these guys aren't really what I would consider the large portion of the community. The community is very strongly against Team Fortress 2, but that doesn't mean they'll hate anyone for liking Team Fortress 2. They just dislike the game. Most new players come from Team Fortress 2, and like I said, the community is willing to help new players.\n\nThis game has a very small amount of players, and I hope that it can be revived by getting more players. Very few players stay in this game because they are upset because of its difficulty, but stay around, and you'll learn. It's not impossible, and a lot of new players assume it is. All you really need to know is the basics for the game to become playable, but there are difficult skills dealing with mobility, positioning, and tricks. This game is different from Team Fortress 2, and if you are aware of that, you should treat it like a completely different game. Keep in mind that Team Fortress is the granddaddy of class-based, team-based, multiplayer shooters. You might love it if you play enough.  I'm not a pro at this game, but I enjoy this game every single week.\n\nFinal Rating: 10/10","December 20, 2015","true","721.3"," 167 of 187 people (89%) found this review helpful 25 people found this review funny","89","167","187","25","7"
"http://steamcommunity.com/profiles/76561197991970056/recommended/20/","76561197991970056","s3rb^","http://steamcommunity.com/profiles/76561197991970056/","14 products in account","This is by far the most interesting game ever made.\nEven in 2015, with the outdated graphics, many people keep TFC alive and I am proudly part of them.\nKeep going !","March 17, 2015","true","129.9"," 174 of 201 people (87%) found this review helpful 34 people found this review funny","87","174","201","34","12"
"http://steamcommunity.com/id/MighTylotu/recommended/20/","MighTylotu","MighTy","http://steamcommunity.com/id/MighTylotu/","838 products in account","A great underrated classic that still has populated servers 24/7. (You can check for players with the in-game server list, bots won't be shown.) TFC offers one-of-a-kind exciting fast paced gameplay with tons of tactics and ways of playing the game. Easy to get into and enjoy, hard to master. However, you're bound to have fun along the way.\n\nDespite old age, the game has a timeless design with a completely customizable appearance; you can choose from many custom models, sprites, skins, textures etc. There are active community servers hosting many of thousands of custom maps total with official game modes like; Capture The Flag, Control point, Attack/Defend, Escort, Deathmatch as well as custom ones like King of the Hill, Hold or Score Ball etc.\n\nIf you're interested in skill jumping (with weapons) there are servers hosting maps made for conc-, grenade-, rocket- and pipe jumping. There are also a lot of movement skill maps where you can climb, bunnyhop, strafe, surf, ramp slide and even water glide (shark) on a few servers. Or if you just want to play some random fun maps and mess around, there's escape, puzzle, hide & seek, sniping, role-play, secret hunting, low gravity and so on. As for mods, there's NeoTF (which gives you extra abilities and buildables), AdminOP (Ent Mod, Radio Mod, Hook Mod) and others.\n\nIt's not just one of, but The most popular online multiplayer game of all back in 1999 before CS took the crown. Nowadays, there are barely any FPS games that don't get boring after a few hours. TFC will have you keep coming back for more, time and time again. Without relying on achievements or item drops.","January 11, 2015","true","200.7"," 121 of 130 people (93%) found this review helpful 17 people found this review funny","93","121","130","17","9"
